stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"8157","8157","Denver St/Chesterville Rd","-37.93340373","145.06207951","","","0","Level 0",""
"8158","8158","South Rd/Chesterville Rd","-37.93592743","145.06155809","","","0","Level 0",""
"8159","8159","Barbara St/Chesterville Rd","-37.93902501","145.06086225","","","0","Level 0",""
"8160","8160","Cochranes Rd/Chesterville Rd","-37.94162921","145.06030449","","","0","Level 0",""
"8161","8161","Independence St/Chesterville Rd","-37.94444941","145.05972962","","","0","Level 0",""
"8162","8162","Keys Rd/Chesterville Rd","-37.94654222","145.05931041","","","0","Level 0",""
"8163","8163","Jasper Rd/South Rd","-37.93355720","145.03979738","","","0","Level 0",""
"8164","8164","Cooper St/High St","-37.65402586","145.02249520","","","0","Level 0",""
"8165","8165","Cole St/Drake St","-37.89405961","144.99227648","","","0","Level 0",""
"8166","8166","Head St/Drake St","-37.89213704","144.99262437","","","0","Level 0",""
"8167","8167","St Kilda St/Bent Ave","-37.88791540","144.99185211","","","0","Level 0",""
"8168","8168","Willgilson Ct/Golf Links Ave","-37.90536003","145.09135205","","","0","Level 0",""
"8169","8169","Schoolhall St/Golf Links Ave","-37.90745355","145.09096811","","","0","Level 0",""
"817","817","Delos Ct/Amalfi Dr","-37.97643157","145.24315019","","","0","Level 0",""
"8170","8170","Alleford St/Golf Rd","-37.91524718","145.08865084","","","0","Level 0",""
"8171","8171","Devoy St/Golf Rd","-37.91753813","145.08821614","","","0","Level 0",""
"8172","8172","Barholme Ct/Golf Rd","-37.91914649","145.08792423","","","0","Level 0",""
"8173","8173","Pitt St/Cameron Ave","-37.92126060","145.08769883","","","0","Level 0",""
"8174","8174","Norma Ave/Cameron Ave","-37.92342524","145.08725595","","","0","Level 0",""
"8175","8175","Bakers Rd/Centre Rd","-37.92485220","145.08966497","","","0","Level 0",""
"8176","8176","Jacks Rd/Centre Rd","-37.92510216","145.09174044","","","0","Level 0",""
"8177","8177","Farm Rd/Centre Rd","-37.92538207","145.09399719","","","0","Level 0",""
"8178","8178","Windsor Ave/Centre Rd","-37.92585755","145.09776203","","","0","Level 0",""
"8179","8179","Huntingdale Rd/Centre Rd","-37.92609616","145.09970134","","","0","Level 0",""
"818","818","James Cook Dr/Amalfi Dr","-37.97830249","145.24411886","","","0","Level 0",""
"8180","8180","Crawford Rd/Centre Rd","-37.92643748","145.10242302","","","0","Level 0",""
"8181","8181","Elder St/Centre Rd","-37.92666555","145.10427161","","","0","Level 0",""
"8182","8182","Melaleuca Dr/Centre Rd","-37.92691453","145.10630171","","","0","Level 0",""
"8183","8183","Scotsburn Ave/Centre Rd","-37.92715227","145.10819558","","","0","Level 0",""
"8184","8184","Eva St/Centre Rd","-37.92767082","145.11242598","","","0","Level 0",""
"8185","8185","Knight St/Centre Rd","-37.92804343","145.11543142","","","0","Level 0",""
"8186","8186","Clayton Rd/Centre Rd","-37.92839704","145.11838048","","","0","Level 0",""
"8187","8187","Clayton SC/Clayton Rd","-37.92565727","145.11949700","","","0","Level 0",""
"8189","8189","Monash Medical Centre/Clayton Rd","-37.92085154","145.12047263","","","0","Level 0",""
"819","819","James Cook PS/James Cook Dr","-37.97997079","145.24539982","","","0","Level 0",""
"8190","8190","Dixon St/Clayton Rd","-37.91860550","145.12090521","","","0","Level 0",""
"8191","8191","Hourigan Ave/Clayton Rd","-37.91683579","145.12125739","","","0","Level 0",""
"8195","8195","Princes Hwy/Clayton Rd","-37.91029435","145.12245888","","","0","Level 0",""
"8196","8196","Woodside Ave/Clayton Rd","-37.90892819","145.12268698","","","0","Level 0",""
"8197","8197","Boyd Ave/Clayton Rd","-37.90792145","145.12284905","","","0","Level 0",""
"8198","8198","Stewart Rd/Clayton Rd","-37.90633190","145.12319655","","","0","Level 0",""
"820","820","Jones Ct/Daniel Solander Dr","-37.98076589","145.24735059","","","0","Level 0",""
"8201","8201","Kalamunda Tce/Healesville-Yarra Glen Rd","-37.65477870","145.48192860","","","0","Level 0",""
"8202","8202","Mount Vue Rd/Healesville-Yarra Glen Rd","-37.65305435","145.49082819","","","0","Level 0",""
"8203","8203","Birdwood Ave/Healesville-Yarra Glen Rd","-37.65116934","145.49354150","","","0","Level 0",""
"8204","8204","Chum Creek Rd/Healesville-Yarra Glen Rd","-37.64992130","145.49744335","","","0","Level 0",""
"8205","8205","Yarra Valley Tourist Railway/Healesville-Kinglake Rd","-37.65594564","145.51053984","","","0","Level 0",""
"8209","8209","Eadie Ave/Maroondah Hwy","-37.64879427","145.52669913","","","0","Level 0",""
"821","821","Johnson Pl/Daniel Solander Dr","-37.98081998","145.25037787","","","0","Level 0",""
"8210","8210","Maroondah Hwy/Wallace Pde","-37.64841741","145.54206551","","","0","Level 0",""
"8211","8211","Don Rd/Thomas Rd","-37.65715369","145.52851778","","","0","Level 0",""
"8215","8215","Flora Ave/Badger Creek Rd","-37.68614782","145.54161064","","","0","Level 0",""
"8216","8216","Fauna Ave/Badger Creek Rd","-37.68349072","145.53519868","","","0","Level 0",""
"8217","8217","Healesville Sanctuary/Glen Eadie Ave","-37.68161252","145.53128927","","","0","Level 0",""
"8218","8218","Harrow St/Station St","-37.82162937","145.12321971","","","0","Level 0",""
"8219","8219","James St/Station St","-37.82370504","145.12283766","","","0","Level 0",""
"822","822","Dampier Ct/Daniel Solander Dr","-37.97972117","145.25405869","","","0","Level 0",""
"8220","8220","Combarton St/Station St","-37.82532237","145.12253536","","","0","Level 0",""
"8221","8221","Collins St/Station St","-37.82731733","145.12217803","","","0","Level 0",""
"8222","8222","Canterbury Rd/Station St","-37.82906041","145.12184979","","","0","Level 0",""
"8223","8223","Kingswood College/Station St","-37.83164792","145.12135241","","","0","Level 0",""
"8224","8224","Devon St/Station St","-37.83405653","145.12093907","","","0","Level 0",""
"8225","8225","Duncan St/Station St","-37.83527875","145.12072625","","","0","Level 0",""
"8226","8226","Foch St/Station St","-37.83680617","145.12043749","","","0","Level 0",""
"8227","8227","Riversdale Rd/Station St","-37.83889217","145.12070272","","","0","Level 0",""
"8228","8228","Boardman Cl/Station St","-37.84167330","145.12160943","","","0","Level 0",""
"8229","8229","Brook Cres/Station St","-37.84339854","145.12129292","","","0","Level 0",""
"823","823","Cavendish Ct/Mossgiel Park Dr","-37.97339498","145.25893314","","","0","Level 0",""
"8230","8230","Farleigh Ave/Station St","-37.84570805","145.12088200","","","0","Level 0",""
"8231","8231","Delany Ave/Station St","-37.84870127","145.12039688","","","0","Level 0",""
"8232","8232","Burwood Hwy/Station St","-37.85031895","145.12011713","","","0","Level 0",""
"8233","8233","Finch St/Burwood Hwy","-37.85089097","145.12377361","","","0","Level 0",""
"8234","8234","Pheasant St/Burwood Hwy","-37.85111037","145.12566607","","","0","Level 0",""
"8235","8235","Greenwood St/Burwood Hwy","-37.85145572","145.12868054","","","0","Level 0",""
"8236","8236","Middleborough Rd/Burwood Hwy","-37.85186784","145.13306858","","","0","Level 0",""
"8237","8237","Old Burwood Rd/Burwood Hwy","-37.85137572","145.13784312","","","0","Level 0",""
"8238","8238","Oakham Ave/Burwood Hwy","-37.85106917","145.13954428","","","0","Level 0",""
"8239","8239","Royton St/Burwood Hwy","-37.85121330","145.14239339","","","0","Level 0",""
"824","824","Lachlan Dr/Scotsburn Way","-37.97273018","145.26151033","","","0","Level 0",""
"8240","8240","Tiller St/Burwood Hwy","-37.85145925","145.14427389","","","0","Level 0",""
"8241","8241","Keats St/Burwood Hwy","-37.85177842","145.14680040","","","0","Level 0",""
"8242","8242","Holland Rd/Burwood Hwy","-37.85211895","145.14954235","","","0","Level 0",""
"8243","8243","Blackburn Rd/Burwood Hwy","-37.85251970","145.15268062","","","0","Level 0",""
"8244","8244","Tainton Rd/Burwood Hwy","-37.85303435","145.15619116","","","0","Level 0",""
"8245","8245","Newhaven Rd/Burwood Hwy","-37.85353864","145.15962244","","","0","Level 0",""
"8246","8246","Mahoneys Rd/Burwood Hwy","-37.85401691","145.16370228","","","0","Level 0",""
"8247","8247","Springvale Rd/Burwood Hwy","-37.85485115","145.17097858","","","0","Level 0",""
"8248","8248","Fankhauser Dr/Burwood Hwy","-37.85553880","145.17638324","","","0","Level 0",""
"8249","8249","Vermont South Tram Terminus/Burwood Hwy","-37.85650220","145.18273601","","","0","Level 0",""
"8250","8250","Warrington Ave/Burwood Hwy","-37.85716220","145.18872128","","","0","Level 0",""
"8252","8252","Vermont Ret Village/Burwood Hwy","-37.85772355","145.19182197","","","0","Level 0",""
"8253","8253","Morack Rd/Burwood Hwy","-37.85837040","145.19697798","","","0","Level 0",""
"8255","8255","Mountain Hwy/Burwood Hwy","-37.85993834","145.20818162","","","0","Level 0",""
"8256","8256","Cathies Lane/Burwood Hwy","-37.86217785","145.21500457","","","0","Level 0",""
"8257","8257","Milpera Cres/Burwood Hwy","-37.86453855","145.22212058","","","0","Level 0",""
"8258","8258","Templeton St/Burwood Hwy","-37.86570150","145.22573033","","","0","Level 0",""
"8259","8259","Hartington Dr/Burwood Hwy","-37.86721475","145.23046861","","","0","Level 0",""
"8260","8260","Old Stud Rd/Burwood Hwy","-37.86801703","145.23288221","","","0","Level 0",""
"8262","8262","Capital City Bvd/Burwood Hwy","-37.87119355","145.24279938","","","0","Level 0",""
"8263","8263","Lewis Rd/Burwood Hwy","-37.87307867","145.24834813","","","0","Level 0",""
"8264","8264","Parkhurst Dr/Burwood Hwy","-37.87433733","145.25238848","","","0","Level 0",""
"8265","8265","Scoresby Rd/Burwood Hwy","-37.87643046","145.25862635","","","0","Level 0",""
"8267","8267","Manna Gum Rd/Burwood Hwy","-37.87853480","145.26503486","","","0","Level 0",""
"8268","8268","McMahons Rd/Burwood Hwy","-37.87964957","145.26852204","","","0","Level 0",""
"8269","8269","Burke Rd/Burwood Hwy","-37.88067616","145.27153384","","","0","Level 0",""
"8270","8270","Mossfield Ave/Burwood Hwy","-37.88136100","145.27398518","","","0","Level 0",""
"8271","8271","Oaklands Ave/Burwood Hwy","-37.88322401","145.27935409","","","0","Level 0",""
"8273","8273","Westley St/Burwood Hwy","-37.88373989","145.28135469","","","0","Level 0",""
"8274","8274","Austin St/Burwood Hwy","-37.88680356","145.28564998","","","0","Level 0",""
"8275","8275","Newton St/Burwood Hwy","-37.88810717","145.28729133","","","0","Level 0",""
"8276","8276","Station St/Burwood Hwy","-37.88869512","145.29178080","","","0","Level 0",""
"8277","8277","Forest Rd/Burwood Hwy","-37.88844497","145.29503881","","","0","Level 0",""
"8278","8278","Acacia Rd/Burwood Hwy","-37.89115146","145.30146969","","","0","Level 0",""
"8279","8279","Hilltop Rd/Burwood Hwy","-37.89242899","145.30506801","","","0","Level 0",""
"828","828","Crossdale Rise/Scotsburn Way","-37.96955197","145.26720894","","","0","Level 0",""
"8280","8280","Wilana St/Bedford Rd","-37.81580697","145.23267377","","","0","Level 0",""
"8281","8281","Pitt St/Bedford Rd","-37.81598962","145.23644100","","","0","Level 0",""
"8282","8282","Aquinas College/Great Ryrie St","-37.82308880","145.23748769","","","0","Level 0",""
"8283","8283","Lena Gr/Bedford Rd","-37.81717163","145.24015043","","","0","Level 0",""
"8284","8284","Tooronga Rd/Bedford Rd","-37.81827863","145.24246441","","","0","Level 0",""
"8285","8285","Illoura Ave/Bedford Rd","-37.81999426","145.24510487","","","0","Level 0",""
"8286","8286","Green St/Dublin Rd","-37.82015573","145.24747547","","","0","Level 0",""
"8287","8287","Alexandra Rd/Dublin Rd","-37.81735260","145.24745088","","","0","Level 0",""
"8288","8288","Knaith Rd/Dublin Rd","-37.81428871","145.24746653","","","0","Level 0",""
"8289","8289","Ringwood East Station/Railway Ave","-37.81217390","145.25009517","","","0","Level 0",""
"829","829","Mossgiel Park Primary School/Scotsburn Way","-37.96813863","145.26792519","","","0","Level 0",""
"8290","8290","Bradman Dr/Malmsbury Dr","-37.66219944","144.91472011","","","0","Level 0",""
"8291","8291","Breamlea Ct/Malmsbury Dr","-37.65989954","144.91461444","","","0","Level 0",""
"8292","8292","Midas Ct/Malmsbury Dr","-37.65789029","144.91514675","","","0","Level 0",""
"8293","8293","Woodburn Cres/Malmsbury Dr","-37.65626836","144.91668837","","","0","Level 0",""
"8294","8294","Eldorado Cres/Malmsbury Dr","-37.65455032","144.91891271","","","0","Level 0",""
"8295","8295","Buchan St/Malmsbury Dr","-37.65384770","144.92046254","","","0","Level 0",""
"8296","8296","Weemala Ct/Shankland Bvd","-37.64723631","144.92269839","","","0","Level 0",""
"8297","8297","Shankland Boulevard Reserve/Shankland Bvd","-37.64516485","144.92481882","","","0","Level 0",""
"8298","8298","Bicentennial Cres/Shankland Bvd","-37.64442890","144.92652798","","","0","Level 0",""
"8299","8299","Roxburgh Park SC/David Munroe Dr","-37.63872053","144.93041513","","","0","Level 0",""
"830","830","Shetland St/Gleneagles Dr","-37.96775828","145.27147443","","","0","Level 0",""
"8300","8300","Yarraville Oval/Anderson St","-37.81585794","144.88332222","","","0","Level 0",""
"8301","8301","Williamstown Rd/Francis St","-37.82032017","144.88139982","","","0","Level 0",""
"8302","8302","Severn St/Francis St","-37.81998144","144.87910338","","","0","Level 0",""
"8303","8303","St Leonards Ave/Severn St","-37.82172143","144.87864459","","","0","Level 0",""
"8304","8304","Cranbrook St/Benbow St","-37.82226512","144.87581161","","","0","Level 0",""
"8305","8305","Wembley Ave/Benbow St","-37.82205075","144.87392055","","","0","Level 0",""
"8307","8307","Francis St/Freame St","-37.81914459","144.87467419","","","0","Level 0",""
"8309","8309","Drew St/Freame St","-37.81697147","144.87510004","","","0","Level 0",""
"831","831","Reema Bvd/Gleneagles Dr","-37.96768761","145.27402601","","","0","Level 0",""
"8310","8310","Francis St/Fehon St","-37.82043307","144.88667912","","","0","Level 0",""
"8311","8311","Knox City Council/Burwood Hwy","-37.87197435","145.24499775","","","0","Level 0",""
"8317","8317","Watt St/Montgomery Cres","-37.82897301","144.87399453","","","0","Level 0",""
"8318","8318","Vernon St/Brunel St","-37.82882330","144.87219234","","","0","Level 0",""
"832","832","Namur St/Kilby Rd","-37.79269501","145.05891409","","","0","Level 0",""
"8320","8320","Stephenson St/Aloha St","-37.83144706","144.87426437","","","0","Level 0",""
"8321","8321","Blackshaws Rd/Stephenson St","-37.83374424","144.87422115","","","0","Level 0",""
"8322","8322","Watt St/Blackshaws Rd","-37.83395116","144.87320397","","","0","Level 0",""
"8323","8323","Fittis St/Blackshaws Rd","-37.83372178","144.87098354","","","0","Level 0",""
"8324","8324","Saltley St/Blackshaws Rd","-37.83343992","144.86835560","","","0","Level 0",""
"8325","8325","Allumba Dr/Beales Rd","-37.68922148","145.12191303","","","0","Level 0",""
"8326","8326","Mardi Cl/Allumba Dr","-37.68896969","145.12534424","","","0","Level 0",""
"8327","8327","Lara Ct/Allumba Dr","-37.68964961","145.12956854","","","0","Level 0",""
"8328","8328","Glenroy Uniting Church/Wheatsheaf Rd","-37.70695512","144.92048752","","","0","Level 0",""
"8329","8329","Wheatsheaf Rd/Plumpton Ave","-37.70827719","144.92186846","","","0","Level 0",""
"833","833","Munro St/Kilby Rd","-37.79297091","145.06143934","","","0","Level 0",""
"8330","8330","Bayview Rd/Plumpton Ave","-37.71038990","144.92260348","","","0","Level 0",""
"8331","8331","Esperanto Ct/Plumpton Ave","-37.71336311","144.92358677","","","0","Level 0",""
"8332","8332","Plumpton Ave/Rhodes Pde","-37.71512351","144.92478549","","","0","Level 0",""
"8333","8333","Grevillia Rd/Rhodes Pde","-37.71550225","144.92787191","","","0","Level 0",""
"8334","8334","Perkin Ave/Rhodes Pde","-37.71583770","144.93055117","","","0","Level 0",""
"8335","8335","Northumberland Rd/Pascoe St","-37.71618742","144.93404686","","","0","Level 0",""
"8336","8336","Westbreen PS/Pascoe St","-37.71636591","144.93600449","","","0","Level 0",""
"8337","8337","Joffre Rd/Boundary Rd","-37.71675486","144.93969201","","","0","Level 0",""
"8338","8338","Murray Rd/Chifley Dr","-37.74161007","145.03090219","","","0","Level 0",""
"8339","8339","Murray Rd/Chifley Dr","-37.74220867","145.03059126","","","0","Level 0",""
"8340","8340","Bell St/Chifley Dr","-37.74713764","145.03001798","","","0","Level 0",""
"8341","8341","Chifley Dr/Bell St","-37.74825860","145.02914839","","","0","Level 0",""
"8342","8342","Cope St/Bell St","-37.74797589","145.02679521","","","0","Level 0",""
"8346","8346","Tucker Rd/South Rd","-37.93460717","145.04874684","","","0","Level 0",""
"8347","8347","Valerie St/South Rd","-37.93498122","145.05174080","","","0","Level 0",""
"8348","8348","East Boundary Rd/South Rd","-37.93530319","145.05431516","","","0","Level 0",""
"8349","8349","Rowland St/South Rd","-37.93587735","145.05797523","","","0","Level 0",""
"835","835","Burke Rd/Doncaster Rd","-37.79314433","145.06540955","","","0","Level 0",""
"8350","8350","Chesterville Rd/South Rd","-37.93638176","145.06178510","","","0","Level 0",""
"8351","8351","Brady Rd/South Rd","-37.93670520","145.06446193","","","0","Level 0",""
"8352","8352","Blamey St/South Rd","-37.93713043","145.06785297","","","0","Level 0",""
"8353","8353","Alex Ave/South Rd","-37.93735876","145.07078267","","","0","Level 0",""
"8354","8354","Yarra Links Way/South Rd","-37.93766062","145.07325532","","","0","Level 0",""
"8355","8355","Nina Ct/South Rd","-37.93803275","145.07616993","","","0","Level 0",""
"8357","8357","Tecoma Ct/Old Dandenong Rd","-37.93205168","145.08185548","","","0","Level 0",""
"8358","8358","Commonwealth Golf Club/Old Dandenong Rd","-37.93392626","145.08462852","","","0","Level 0",""
"8359","8359","Washington Dr/Old Dandenong Rd","-37.93575369","145.08727776","","","0","Level 0",""
"836","836","Wattle Ave/Doncaster Rd","-37.79287726","145.06725625","","","0","Level 0",""
"8360","8360","Barkers St/Old Dandenong Rd","-37.93643360","145.08807938","","","0","Level 0",""
"8361","8361","Cypress Ct/Bourke Rd","-37.94002097","145.09311837","","","0","Level 0",""
"8362","8362","Angus Ct/Bourke Rd","-37.94036098","145.09574953","","","0","Level 0",""
"8363","8363","Clarinda Rd/Bourke Rd","-37.94077172","145.09941441","","","0","Level 0",""
"8364","8364","Clarinda Community Library/Bourke Rd","-37.94097686","145.10095669","","","0","Level 0",""
"8365","8365","Carnarvon St/Blyth St","-37.76640839","144.97022550","","","0","Level 0",""
"8366","8366","Bellvue St/Blyth St","-37.76705636","144.97698508","","","0","Level 0",""
"8367","8367","Nicholson St/Blyth St","-37.76737625","144.97987121","","","0","Level 0",""
"8368","8368","Roberts St/Blyth St","-37.76737548","144.98298176","","","0","Level 0",""
"8369","8369","Strelden Ave/Clayton Rd","-37.90493889","145.12343667","","","0","Level 0",""
"837","837","North Balwyn Shops/Bulleen Rd","-37.79187646","145.07107531","","","0","Level 0",""
"8370","8370","Fairland Ave/Clayton Rd","-37.90259392","145.12388293","","","0","Level 0",""
"8371","8371","Berrima St/Clayton Rd","-37.90110254","145.12417101","","","0","Level 0",""
"8372","8372","Ferntree Gully Rd/Clayton Rd","-37.89975222","145.12426216","","","0","Level 0",""
"8373","8373","Bellerive Ave/Stephensons Rd","-37.89831054","145.12427601","","","0","Level 0",""
"8374","8374","Catherine Ave/Stephensons Rd","-37.89446843","145.12521507","","","0","Level 0",""
"8375","8375","Griffiths Ct/Stephensons Rd","-37.89011410","145.12624662","","","0","Level 0",""
"8376","8376","Alison St/Stephensons Rd","-37.88836274","145.12662078","","","0","Level 0",""
"8377","8377","Wagstaff St/Stephensons Rd","-37.88673659","145.12693490","","","0","Level 0",""
"8378","8378","Albert St/Stephensons Rd","-37.88397757","145.12741414","","","0","Level 0",""
"8379","8379","Kemp Ave/Stephensons Rd","-37.88291767","145.12763428","","","0","Level 0",""
"838","838","Riverside Ave/Bulleen Rd","-37.78959389","145.07312194","","","0","Level 0",""
"8380","8380","William St/Stephensons Rd","-37.88091371","145.12799203","","","0","Level 0",""
"8381","8381","Waverley Masonic Centre/Stephensons Rd","-37.87909838","145.12831086","","","0","Level 0",""
"8382","8382","Mt Waverley SC/Stephensons Rd","-37.87634836","145.12878977","","","0","Level 0",""
"8383","8383","Holskamp St/Stephensons Rd","-37.87354518","145.12932682","","","0","Level 0",""
"8384","8384","White St/Stephensons Rd","-37.87197271","145.12961671","","","0","Level 0",""
"8385","8385","High Street Rd/Stephensons Rd","-37.87051661","145.12985816","","","0","Level 0",""
"8386","8386","Mt Waverley Sec Col/Stephensons Rd","-37.86482034","145.13094568","","","0","Level 0",""
"8387","8387","Monomeith Cres/Stephensons Rd","-37.86277186","145.13133845","","","0","Level 0",""
"8388","8388","Eton St/Stephensons Rd","-37.86024684","145.13180006","","","0","Level 0",""
"8389","8389","Highbury Rd/Stephensons Rd","-37.85784215","145.13132655","","","0","Level 0",""
"839","839","Aquila St/Bulleen Rd","-37.78805758","145.07451317","","","0","Level 0",""
"8390","8390","Rees St/Middleborough Rd","-37.85526199","145.13172132","","","0","Level 0",""
"8391","8391","Burwood Hwy/Middleborough Rd","-37.85253013","145.13221082","","","0","Level 0",""
"8393","8393","Foundation Bvd/Middleborough Rd ","-37.84866556","145.13287659","","","0","Level 0",""
"8394","8394","Eley Rd/Middleborough Rd","-37.84551156","145.13345618","","","0","Level 0",""
"8395","8395","Jenner St/Middleborough Rd","-37.84318506","145.13393532","","","0","Level 0",""
"8396","8396","Mirabella Cres/Middleborough Rd","-37.84102792","145.13429651","","","0","Level 0",""
"8397","8397","Aldinga St/Middleborough Rd","-37.83912229","145.13460589","","","0","Level 0",""
"8398","8398","Inala Village/249 Middleborough Rd","-37.83767572","145.13488096","","","0","Level 0",""
"8399","8399","Clarice Rd/Middleborough Rd","-37.83542074","145.13532410","","","0","Level 0",""
"84","84","Bell St/Edwin St","-37.75213595","145.05040638","","","0","Level 0",""
"840","840","Fortuna Ave/Bulleen Rd","-37.78614865","145.07626602","","","0","Level 0",""
"8400","8400","Ayr St/Middleborough Rd","-37.83309387","145.13578038","","","0","Level 0",""
"8401","8401","Rathmines St/Separation St","-37.77145902","145.01702055","","","0","Level 0",""
"8405","8405","Iffla St/Dorcas St","-37.83581581","144.95038263","","","0","Level 0",""
"8406","8406","Queen St/Dorcas St","-37.83497027","144.95409889","","","0","Level 0",""
"8407","8407","Coote St/Dorcas St","-37.83456698","144.95474633","","","0","Level 0",""
"8408","8408","Ferrars St/Dorcas St","-37.83432358","144.95629836","","","0","Level 0",""
"8409","8409","Ferrars St/Dorcas St","-37.83416105","144.95628012","","","0","Level 0",""
"841","841","Bellevue Shops/Bulleen Rd","-37.78448711","145.07771714","","","0","Level 0",""
"8410","8410","South Melbourne Market/Cecil St","-37.83226021","144.95735518","","","0","Level 0",""
"8411","8411","South Melbourne Market/Cecil St","-37.83235443","144.95759119","","","0","Level 0",""
"8412","8412","Lincoln Ave/Shorts Rd","-37.72311489","144.95455990","","","0","Level 0",""
"8413","8413","Bridges Ave/Shorts Rd","-37.72291553","144.95242109","","","0","Level 0",""
"8416","8416","Boundary Rd/Sussex St","-37.71766032","144.95182839","","","0","Level 0",""
"8417","8417","Kingsley College/South St","-37.71530476","144.94955633","","","0","Level 0",""
"8418","8418","Davies St/South St","-37.71486634","144.94559794","","","0","Level 0",""
"8419","8419","Dickinson St/South St","-37.71455597","144.94330365","","","0","Level 0",""
"842","842","Belle Vue Primary School/Bulleen Rd","-37.78271146","145.07825141","","","0","Level 0",""
"8420","8420","Everitt St/South St","-37.71427960","144.94089499","","","0","Level 0",""
"8421","8421","Tassell St/South St","-37.71393001","144.93790983","","","0","Level 0",""
"8422","8422","Walter St/West St","-37.71143740","144.93760460","","","0","Level 0",""
"8423","8423","Middle St/West St","-37.70983823","144.93788715","","","0","Level 0",""
"8424","8424","Eileen St/West St","-37.70809514","144.93818502","","","0","Level 0",""
"8425","8425","Valencia St/Glenroy Rd","-37.70704927","144.93558242","","","0","Level 0",""
"8426","8426","Justin Ave/Glenroy Rd","-37.70682600","144.93312719","","","0","Level 0",""
"8427","8427","Cardinal Rd/Glenroy Rd","-37.70643019","144.93008695","","","0","Level 0",""
"8428","8428","Glenroy College/Cardinal Rd","-37.70486921","144.92895074","","","0","Level 0",""
"8429","8429","Glen St/Melbourne Ave","-37.70345343","144.92633601","","","0","Level 0",""
"843","843","Bulleen Park & Ride/Thompsons Rd","-37.77883266","145.08245074","","","0","Level 0",""
"8430","8430","Widford St/Melbourne Ave","-37.70307227","144.92311406","","","0","Level 0",""
"8431","8431","Granville St/Melbourne Ave","-37.70279610","144.92073987","","","0","Level 0",""
"8432","8432","Parkside Ave/Lauricella Ave","-37.74532844","144.85866383","","","0","Level 0",""
"8433","8433","Eastleigh Ave/Norwood Dr","-37.74409386","144.85321808","","","0","Level 0",""
"8434","8434","Parkside Ave/Sterling Dr","-37.74103610","144.85652928","","","0","Level 0",""
"8436","8436","Buckley St/Milleara Rd","-37.75182756","144.86173384","","","0","Level 0",""
"8437","8437","Overnewton College/Robertsons Rd","-37.69091081","144.77377161","","","0","Level 0",""
"8438","8438","Davis Ave/Military Rd","-37.75812127","144.86044024","","","0","Level 0",""
"8439","8439","Somerset St/Military Rd","-37.76092564","144.86152860","","","0","Level 0",""
"844","844","Barak St/Thompsons Rd","-37.77684963","145.08630556","","","0","Level 0",""
"8440","8440","Macey Ave/Military Rd","-37.76297013","144.86245728","","","0","Level 0",""
"8442","8442","Cope St/Bell St","-37.74771884","145.02705172","","","0","Level 0",""
"8443","8443","Albert St/Bell St","-37.74720157","145.02253709","","","0","Level 0",""
"8444","8444","Daley St/Bell St","-37.74759684","145.02353666","","","0","Level 0",""
"8445","8445","Smithdene Ave/Railway Ave","-37.81062406","145.25497086","","","0","Level 0",""
"8447","8447","Eastfield Rd/Railway Ave","-37.80978254","145.25778505","","","0","Level 0",""
"8448","8448","Maroondah Hospital/Grey St","-37.80774387","145.25522040","","","0","Level 0",""
"8449","8449","Ware Cres/Mt. Dandenong Rd","-37.80616723","145.25342876","","","0","Level 0",""
"845","845","Stanley St/Thompsons Rd","-37.77588438","145.08902130","","","0","Level 0",""
"8450","8450","Valda Ave/Mt. Dandenong Rd","-37.80382966","145.25563055","","","0","Level 0",""
"8451","8451","Carcoola Rd/Mt. Dandenong Rd","-37.80180317","145.25754095","","","0","Level 0",""
"8452","8452","Diana St/Mt. Dandenong Rd","-37.80069797","145.26264389","","","0","Level 0",""
"8453","8453","Ross Rd/Mt. Dandenong Rd","-37.80018408","145.26568846","","","0","Level 0",""
"8454","8454","Collins St/Victoria Rd","-37.75571577","145.01384285","","","0","Level 0",""
"8455","8455","Pender St/Victoria Rd","-37.75502102","145.01379333","","","0","Level 0",""
"8456","8456","Dundas St/Victoria Rd","-37.75360154","145.01565869","","","0","Level 0",""
"8457","8457","Dundas St/Victoria Rd","-37.75350532","145.01583151","","","0","Level 0",""
"8458","8458","Alfred St/Victoria St","-37.75126733","145.01618639","","","0","Level 0",""
"8459","8459","Raglan St/Victoria St","-37.75094094","145.01607026","","","0","Level 0",""
"846","846","Thompsons Heights Shops/Thompsons Rd","-37.77480012","145.09218282","","","0","Level 0",""
"8460","8460","Mihil St/Victoria St","-37.74930552","145.01635228","","","0","Level 0",""
"8461","8461","Mornane St/Victoria St","-37.74939789","145.01648601","","","0","Level 0",""
"8462","8462","Cormac St/Victoria St","-37.74739105","145.01665309","","","0","Level 0",""
"8463","8463","Victoria St/Bell St","-37.74685264","145.01732572","","","0","Level 0",""
"8464","8464","Albert St/Bell St","-37.74731421","145.02119487","","","0","Level 0",""
"8465","8465","Belgrove St/Bell St","-37.74671974","145.01853229","","","0","Level 0",""
"8466","8466","Bell St/Chifley Dr","-37.74765592","145.02975455","","","0","Level 0",""
"847","847","Lincoln Dr/Thompsons Rd","-37.77353837","145.09496279","","","0","Level 0",""
"8471","8471","Clegg Ave/Mt. Dandenong Rd","-37.79986164","145.26766090","","","0","Level 0",""
